pmc_id,title,hit_type,risk_class,context
7436114,MicroRNA-548ac induces apoptosis in laryngeal squamous cell carcinoma cells by targeting transmembrane protein 158.,exact_alias,exact_alias_non_escc_or_review_context,"rmation assay, flow cytometry assay, western blotting and tumor xenograft assay). Luciferase reporter assay, western blotting and RTq-PCR were used to confirm that miR-548 directly targeted the 3′-untranslated region of TMEM158 and inhibited TMEM158 expression. Taken together, the present results suggest that miR-548ac functions as a crucial cancer suppressor in laryngeal cancer, which induces apoptosis in laryngeal cancer cells by supp"
7436114,MicroRNA-548ac induces apoptosis in laryngeal squamous cell carcinoma cells by targeting transmembrane protein 158.,exact_alias,exact_alias_non_escc_or_review_context,"tometry assay, western blotting and tumor xenograft assay). Luciferase reporter assay, western blotting and RTq-PCR were used to confirm that miR-548 directly targeted the 3′-untranslated region of TMEM158 and inhibited TMEM158 expression. Taken together, the present results suggest that miR-548ac functions as a crucial cancer suppressor in laryngeal cancer, which induces apoptosis in laryngeal cancer cells by suppressing TMEM158. Thus,"
7436114,MicroRNA-548ac induces apoptosis in laryngeal squamous cell carcinoma cells by targeting transmembrane protein 158.,ris1,exact_alias_non_escc_or_review_context,"ic tool for pancreatic cancer Crit Rev Eukaryot Gene Expr 27 197 204 2017 10.1615/CritRevEukaryotGeneExpr.2017019494 29199604 21 Iglesias D Fernandez-Peralta AM Nejda N Daimiel L Azcoita MM Oliart S Gonzalez-Aguilera JJ RIS1, a gene with trinucleotide repeats, is a target in the mutator pathway of colorectal carcinogenesis Cancer Genet Cytogenet 167 138 144 2006 10.1016/j.cancergencyto.2005.12.002 16737913 22 Zirn B Samans B Wittmann S "
9174849,TMEM158 Regulates the Canonical and Non-Canonical Pathways of TGF-β to Mediate EMT in Triple-Negative Breast Cancer.,exact_alias,exact_alias_non_escc_or_review_context,"pmc J Cancer J Cancer 1305 jcanc jca Journal of Cancer 1837-9664 Ivyspring International Publisher PMC9174849 PMC9174849.1 9174849 9174849 35711843 10.7150/jca.65822 jcav13p2694 1 Research Paper TMEM158 Regulates the Canonical and Non-Canonical Pathways of TGF-β to Mediate EMT in Triple-Negative Breast Cancer Tong Jiaci Li Haoran Hu Ye Zhao ZuoWei ✉ Li Man ✉ Department of Oncology & Department of Breast Surgery,"
9174849,TMEM158 Regulates the Canonical and Non-Canonical Pathways of TGF-β to Mediate EMT in Triple-Negative Breast Cancer.,exact_alias,exact_alias_non_escc_or_review_context,"breast cancer (TNBC) is a highly aggressive form of breast cancer with high metastatic potential. To date, no directed treatment options have been developed for the treatment of metastatic or advanced TNBC. The oncogene TMEM158, also known as RIS1, is upregulated by Ras-induced cellular senescence. Although TMEM158 has been shown to be involved in tumor progression, little is known about the molecular function and expression of TMEM158 "
9174849,TMEM158 Regulates the Canonical and Non-Canonical Pathways of TGF-β to Mediate EMT in Triple-Negative Breast Cancer.,exact_alias,exact_alias_non_escc_or_review_context,"tential. To date, no directed treatment options have been developed for the treatment of metastatic or advanced TNBC. The oncogene TMEM158, also known as RIS1, is upregulated by Ras-induced cellular senescence. Although TMEM158 has been shown to be involved in tumor progression, little is known about the molecular function and expression of TMEM158 in breast cancer. The present study evaluated the expression and prognostic relevance of "
9174849,TMEM158 Regulates the Canonical and Non-Canonical Pathways of TGF-β to Mediate EMT in Triple-Negative Breast Cancer.,exact_alias,exact_alias_non_escc_or_review_context,"ncogene TMEM158, also known as RIS1, is upregulated by Ras-induced cellular senescence. Although TMEM158 has been shown to be involved in tumor progression, little is known about the molecular function and expression of TMEM158 in breast cancer. The present study evaluated the expression and prognostic relevance of TMEM158 in breast cancer patients from several databases. Gene set enrichment analysis (GSEA) showed that TMEM158 was close"
9174849,TMEM158 Regulates the Canonical and Non-Canonical Pathways of TGF-β to Mediate EMT in Triple-Negative Breast Cancer.,exact_alias,exact_alias_non_escc_or_review_context,"TMEM158 has been shown to be involved in tumor progression, little is known about the molecular function and expression of TMEM158 in breast cancer. The present study evaluated the expression and prognostic relevance of TMEM158 in breast cancer patients from several databases. Gene set enrichment analysis (GSEA) showed that TMEM158 was closely associated with epithelial-mesenchymal transition (EMT) and TGF-β pathways. Gain- and loss-of-"
9174849,TMEM158 Regulates the Canonical and Non-Canonical Pathways of TGF-β to Mediate EMT in Triple-Negative Breast Cancer.,ris1,exact_alias_non_escc_or_review_context," a highly aggressive form of breast cancer with high metastatic potential. To date, no directed treatment options have been developed for the treatment of metastatic or advanced TNBC. The oncogene TMEM158, also known as RIS1, is upregulated by Ras-induced cellular senescence. Although TMEM158 has been shown to be involved in tumor progression, little is known about the molecular function and expression of TMEM158 in breast cancer. The p"
9174849,TMEM158 Regulates the Canonical and Non-Canonical Pathways of TGF-β to Mediate EMT in Triple-Negative Breast Cancer.,ris1,exact_alias_non_escc_or_review_context,"f biomarkers and the elucidation of molecular mechanisms are therefore essential for the development of novel targeted agents and individualized therapy in patients with TNBC. TMEM158, also known as the tumor suppressor RIS1, is upregulated during Ras-induced senescence in Ras-infected fibroblasts 6 . TMEM158 was shown to be abnormally upregulated in pancreatic cancer and to be associated with poor clinical outcomes through its activati"
9174849,TMEM158 Regulates the Canonical and Non-Canonical Pathways of TGF-β to Mediate EMT in Triple-Negative Breast Cancer.,ris1,exact_alias_non_escc_or_review_context,ta.nci.nih.gov/tcga ; http://gepia. cancer-pku.cn; https://www.proteinatlas.org ; and http://ualcan.path.uab.edu/ ; http://kmplot.com/ . Abbreviations TNBC triple-negative breast cancer TMEM158 transmembrane protein 158 RIS1 ras-induced senescence 1 EMT epithelial-mesenchymal transition BC breast cancer ER estrogen receptors LOH loss of heterozygosity TCGA The Cancer Genome Atlas HPA Human Protein Atlas GSEA gene set enrichment analysis
12841848,A Decade-Old Atlas of TMEM (Transmembrane) Protein Family in Lung Cancer: Lessons Learnt and Future Directions.,exact_alias,exact_alias_non_escc_or_review_context,"cells are partially mediated through the AKT/FOXO3A/TAp63 axis and its downstream targets, including polarity- and adhesion-related desmoplakin, par-3 family cell polarity regulator (PARD3), and E-cadherin [ 124 ]. 4.9. TMEM158 Linear regression across cell line panels of SCLC and NSCLC identified TMEM158 as a candidate gene; its knockdown in cisplatin-resistant PC-9 cells restored drug sensitivity [ 125 ]. TMEM158 is consistently upreg"
12841848,A Decade-Old Atlas of TMEM (Transmembrane) Protein Family in Lung Cancer: Lessons Learnt and Future Directions.,exact_alias,exact_alias_non_escc_or_review_context,"am targets, including polarity- and adhesion-related desmoplakin, par-3 family cell polarity regulator (PARD3), and E-cadherin [ 124 ]. 4.9. TMEM158 Linear regression across cell line panels of SCLC and NSCLC identified TMEM158 as a candidate gene; its knockdown in cisplatin-resistant PC-9 cells restored drug sensitivity [ 125 ]. TMEM158 is consistently upregulated in LUAD lines (A549, PC9, and H1650) versus non-malignant BEAS-2B [ 126 "
12841848,A Decade-Old Atlas of TMEM (Transmembrane) Protein Family in Lung Cancer: Lessons Learnt and Future Directions.,exact_alias,exact_alias_non_escc_or_review_context,"and E-cadherin [ 124 ]. 4.9. TMEM158 Linear regression across cell line panels of SCLC and NSCLC identified TMEM158 as a candidate gene; its knockdown in cisplatin-resistant PC-9 cells restored drug sensitivity [ 125 ]. TMEM158 is consistently upregulated in LUAD lines (A549, PC9, and H1650) versus non-malignant BEAS-2B [ 126 ]. High TMEM158 levels drive migration, EMT [ 127 ], proliferation, cell cycle progression, and invasion while s"
12841848,A Decade-Old Atlas of TMEM (Transmembrane) Protein Family in Lung Cancer: Lessons Learnt and Future Directions.,exact_alias,exact_alias_non_escc_or_review_context,"as a candidate gene; its knockdown in cisplatin-resistant PC-9 cells restored drug sensitivity [ 125 ]. TMEM158 is consistently upregulated in LUAD lines (A549, PC9, and H1650) versus non-malignant BEAS-2B [ 126 ]. High TMEM158 levels drive migration, EMT [ 127 ], proliferation, cell cycle progression, and invasion while suppressing apoptosis, and knockdown reverses these phenotypes [ 126 ]. Mechanistically, TMEM158 interacts directly w"
12841848,A Decade-Old Atlas of TMEM (Transmembrane) Protein Family in Lung Cancer: Lessons Learnt and Future Directions.,exact_alias,exact_alias_non_escc_or_review_context,"gnant BEAS-2B [ 126 ]. High TMEM158 levels drive migration, EMT [ 127 ], proliferation, cell cycle progression, and invasion while suppressing apoptosis, and knockdown reverses these phenotypes [ 126 ]. Mechanistically, TMEM158 interacts directly with TWIST1 to activate PI3K and AKT signaling [ 126 ]. Hypoxia induces TMEM158 in an HIF-1α-dependent manner [ 127 ]. TCGA, GSE140797 , qRT-PCR, and western blot analysis uniformly showed TMEM"
12841848,A Decade-Old Atlas of TMEM (Transmembrane) Protein Family in Lung Cancer: Lessons Learnt and Future Directions.,ris1,exact_alias_non_escc_or_review_context,".048 / TMEM14B — / / / Q:0.03 / M:0.033 / / TMEM150C TTN3 / / / M:0.0015 / M:0.025 / Q:0.037 TMEM151B TMEM193, C6orf137, bA444E17.5 / / / M:0.01 Q:0.0065 M:0.0048 / / TMEM154 — Q:0.019 / / / M:0.00037 / / / TMEM158 BBP, RIS1, p40BBP M:0.035 / M:0.022 M:0.045 M:0.00024 / M:0.042 / TMEM161A AROS-29, AROS29 / / / M:0.00044 M:0.0023 M:0.016 / / TMEM168 — / / / M:0.00065 Q:0.018 / / Q:0.049 TMEM17 — Q:0.023 / / M:0.045 Q:0.0028 / / / TMEM170"
10627164,"The transmembrane proteins (TMEM) and their role in cell proliferation, migration, invasion, and epithelial-mesenchymal transition in cancer.",exact_alias,exact_alias_non_escc_or_review_context," cancer, renal cancer Apoptosis TMEM170B Plasmatic membrane 3* 6 NK Breast cancer Cell proliferation Suppressor tumor ( 50 , 61 , 62 ) Pancreatic cancer Invasion and migration Pancreatic cancer Infiltration immune cells TMEM158 Plasmatic membrane 2* 3 Neurotrophic peptide receptor derived from brain lesions Lung cancer, colorectal cancer Chemorresistance Oncogene / suppressor tumor ( 50 , 63 – 71 ) Pancreatic cancer, breast cancer, glio"
10627164,"The transmembrane proteins (TMEM) and their role in cell proliferation, migration, invasion, and epithelial-mesenchymal transition in cancer.",exact_alias,exact_alias_non_escc_or_review_context," it has been reported that it favors the increase and/or decrease of these cellular processes depending on the type of cancer, but it has not been reported through which signaling pathways it exerts this effect. (B) The TMEM158 and TMEM45 proteins favor platinum chemoresistance through the increase expression proteins associated with MDR and the signal pathway TGF-β. Created with Biorender.com . In this way, TMEM45A, it is located in th"
10627164,"The transmembrane proteins (TMEM) and their role in cell proliferation, migration, invasion, and epithelial-mesenchymal transition in cancer.",exact_alias,exact_alias_non_escc_or_review_context,"tion in different types of cancer Emerging research has reported that the same TMEM protein may be involved in a tumor suppressor or oncogenic role depending on the type of cancer; here, we show these TMEM proteins. The TMEM158 protein, encoded by the gene located on chromosome 3, is also known as RIS1, 40BBP, BBP, and HBBP tumor suppressor ( 71 ). The first reports on TMEM158 showed its function as a receptor for the neurotrophic pepti"
10627164,"The transmembrane proteins (TMEM) and their role in cell proliferation, migration, invasion, and epithelial-mesenchymal transition in cancer.",exact_alias,exact_alias_non_escc_or_review_context,"volved in a tumor suppressor or oncogenic role depending on the type of cancer; here, we show these TMEM proteins. The TMEM158 protein, encoded by the gene located on chromosome 3, is also known as RIS1, 40BBP, BBP, and HBBP tumor suppressor ( 71 ). The first reports on TMEM158 showed its function as a receptor for the neurotrophic peptide related to brain injury, which is crucial for the survival of neurons. Likewise, TMEM158 was upreg"
10627164,"The transmembrane proteins (TMEM) and their role in cell proliferation, migration, invasion, and epithelial-mesenchymal transition in cancer.",exact_alias,exact_alias_non_escc_or_review_context,"nding on the type of cancer; here, we show these TMEM proteins. The TMEM158 protein, encoded by the gene located on chromosome 3, is also known as RIS1, 40BBP, BBP, and HBBP tumor suppressor ( 71 ). The first reports on TMEM158 showed its function as a receptor for the neurotrophic peptide related to brain injury, which is crucial for the survival of neurons. Likewise, TMEM158 was upregulated during Ras-induced senescence in Ras-infecte"
10627164,"The transmembrane proteins (TMEM) and their role in cell proliferation, migration, invasion, and epithelial-mesenchymal transition in cancer.",ris1,exact_alias_non_escc_or_review_context,"TMEM protein may be involved in a tumor suppressor or oncogenic role depending on the type of cancer; here, we show these TMEM proteins. The TMEM158 protein, encoded by the gene located on chromosome 3, is also known as RIS1, 40BBP, BBP, and HBBP tumor suppressor ( 71 ). The first reports on TMEM158 showed its function as a receptor for the neurotrophic peptide related to brain injury, which is crucial for the survival of neurons. Likew"
11655476,Pan-cancer single cell and spatial transcriptomics analysis deciphers the molecular landscapes of senescence related cancer-associated fibroblasts and reveals its predictive value in neuroblastoma via integrated multi-omics analysis and machine learning.,exact_alias,exact_alias_non_escc_or_review_context,"iew ( 20 , 68 ), we manually annotated 10 CAF subtypes in NB single cell data, namely myofibroblasts (ACTA2, TAGLN, MYH11), proliferative CAF (MKI67), matrix CAF (POSTN, COL3A1), inflammatory CAF (CFD, C3), tumoral CAF (TMEM158), heat-shock protein CAF (HSP90AA1), reticular CAF (CCL19, CCL21), antigen-presenting CAF (CD74, HLA-DRA, HLA-DRB1), vascular CAF (NOTCH3), and interferon CAF (IL32) ( Figure 4A ; Supplementary Figure S2E ). Figu"
10047383,A Systematic Review of Progress toward Unlocking the Power of Epigenetics in NSCLC: Latest Updates and Perspectives.,exact_alias,exact_alias_non_escc_or_review_context,"its biological function has yet to be fully elucidated [ 110 ]. Lu et al. indicated that JFK causes epigenetic alteration to H3K4Me3 of the promoters of tumor-related pathways’ genes such as SUSD2 , CCND2 , BCL2A1 , and TMEM158 [ 111 ]. Que et al. revealed that the application of the Chinese formula induced apoptosis of CTCs in NK cells through the Fas/FasL signaling pathway [ 112 ]; furthermore, subsequent studies showed that Jinfukang"
5620011,Identification of candidate genes associated with triple negative breast cancer.,exact_alias,exact_alias_non_escc_or_review_context,"e transcriptomes of the different cell lines based on IL32 expression. We performed group analyses of TNBC cell lines demonstrating high IL32 compared to low IL32 levels and identified IL32, GATA3, MYBL1, ETS1, PTX3 and TMEM158 as differentially associated with a subpopulation of TNBC. The six candidate genes were validated experimental and in different patient datasets. The genes distinguished a subset of TNBC from other TNBC, and TNBC"
5620011,Identification of candidate genes associated with triple negative breast cancer.,exact_alias,exact_alias_non_escc_or_review_context,"C from normal, luminal A, luminal B, and HER2 patient samples. The current project serves as a preliminary study in which we outline the discovery and validation of our list of six candidate genes. IL32 MYBL1 ETS1 GATA3 TMEM158 pmc-status-qastatus 0 pmc-status-live yes pmc-status-embargo no pmc-status-released yes pmc-prop-open-access yes pmc-prop-olf no pmc-prop-manuscript no pmc-prop-legally-suppressed no pmc-prop-has-pdf yes pmc-prop"
5620011,Identification of candidate genes associated with triple negative breast cancer.,exact_alias,exact_alias_non_escc_or_review_context,"st of six candidate genes were found to be differentially expressed in a subpopulation of the TNBC compared to all other TNBC, normal, luminal A, luminal B and HER2 patient samples. The genes included IL32, PTX3, GATA3, TMEM158, ETS1 and MYBL1. The current study details our approach for identification and selection of our list of genes, followed by validation of their gene expression levels in cell lines and clinical samples. RESULTS Se"
5620011,Identification of candidate genes associated with triple negative breast cancer.,exact_alias,exact_alias_non_escc_or_review_context,"ifferential gene expression (Figure 1 ), thus chosen as candidate genes for downstream analyses. The final list of genes included IL32 (cytokine), PTX3 (tumor necrosis factor induced gene), GATA3 (transcription factor), TMEM158 (transmembrane protein), ETS1 (transcription factor) and MYBL1 (transcription factor). All of the genes were up-regulated in IL32-high TNBC (MDA MB231) except GATA3 where comparably lower levels were detected. Th"
5620011,Identification of candidate genes associated with triple negative breast cancer.,exact_alias,exact_alias_non_escc_or_review_context," TNBC-25 compared to all Luminal A/B, Her2, normal samples Affymetrix probe-ID Gene symbol Fold difference p value up-regulated TNBC-25 vs all samples 206157_at PTX3 2.64 2.20E-08 213906_at MYBL1 2.88 2.70E-08 213338_at TMEM158 2.43 6.29E-11 203828_s_at IL32 2.00 2.10E-09 1555355_a_at ETS1 1.43 1.80E-08 down-regulated TNBC-25 vs all samples 209604_s_at GATA3 2.40 1.25E-09 We chose to also examine gene expression levels of our candidate "
5620011,Identification of candidate genes associated with triple negative breast cancer.,ris1,exact_alias_non_escc_or_review_context,"ription factor MYB across molecular subtypes Comput Math Methods Med 2014 2014 813067 24639887 10.1155/2014/813067 PMC3930188 44 Iglesias D Fernández-Peralta AM Nejda N Daimiel L Azcoita MM Oliart S González-Aguilera JJ RIS1, a gene with trinucleotide repeats, is a target in the mutator pathway of colorectal carcinogenesis Cancer Genet Cytogenet 2006 167 138 44 16737913 10.1016/j.cancergencyto.2005.12.002 45 Silva J Silva JM Barradas M "
